error: Fail! GET {"timestamp":"2022-09-05 09:25:10"}
info: Success! GET {"timestamp":"2022-09-05 09:25:20"}
info: Success! GET {"timestamp":"2022-09-05 11:10:12"}
info: Success! GET {"timestamp":"2022-09-05 11:10:12"}
info: Success! GET {"timestamp":"2022-09-05 11:10:12"}
info: Success! GET {"timestamp":"2022-09-05 11:10:12"}
info: Success! GET {"timestamp":"2022-09-05 11:10:17"}
info: Success! GET {"timestamp":"2022-09-05 11:10:20"}
info: Success! GET {"timestamp":"2022-09-05 11:10:21"}
info: Success! GET {"timestamp":"2022-09-05 11:10:35"}
info: Success! GET {"timestamp":"2022-09-05 11:10:36"}
info: Success! GET {"timestamp":"2022-09-05 11:10:37"}
info: Success! GET {"timestamp":"2022-09-05 11:10:39"}
info: Success! GET {"timestamp":"2022-09-05 11:11:26"}
info: Success! GET {"timestamp":"2022-09-05 11:11:26"}
info: Success! GET {"timestamp":"2022-09-05 11:12:00"}
info: Success! GET {"timestamp":"2022-09-05 11:12:01"}
info: Success! GET {"timestamp":"2022-09-05 11:14:34"}
info: Success! GET {"timestamp":"2022-09-05 11:14:34"}
info: Success! GET {"timestamp":"2022-09-05 11:16:04"}
info: Success! GET {"timestamp":"2022-09-05 11:16:04"}
info: Success! GET {"timestamp":"2022-09-05 11:16:15"}
info: Success! GET {"timestamp":"2022-09-05 11:16:15"}
info: Success! GET {"timestamp":"2022-09-05 11:17:35"}
info: Success! GET {"timestamp":"2022-09-05 11:17:36"}
info: Success! GET {"timestamp":"2022-09-05 11:22:18"}
info: Success! GET {"timestamp":"2022-09-05 11:22:18"}
info: Success! GET {"timestamp":"2022-09-05 11:22:30"}
info: Success! GET {"timestamp":"2022-09-05 11:22:30"}
info: Success! GET {"timestamp":"2022-09-05 11:22:40"}
info: Success! GET {"timestamp":"2022-09-05 11:22:41"}
info: Success! GET {"timestamp":"2022-09-05 11:27:55"}
info: Success! GET {"timestamp":"2022-09-05 11:27:55"}
info: Success! GET {"timestamp":"2022-09-05 11:28:47"}
info: Success! GET {"timestamp":"2022-09-05 11:28:47"}
info: Success! GET {"timestamp":"2022-09-05 11:30:23"}
info: Success! GET {"timestamp":"2022-09-05 11:30:23"}
info: Success! GET {"timestamp":"2022-09-05 11:30:27"}
info: Success! GET {"timestamp":"2022-09-05 11:30:27"}
info: Success! GET {"timestamp":"2022-09-05 11:31:08"}
info: Success! GET {"timestamp":"2022-09-05 11:31:08"}
info: Success! GET {"timestamp":"2022-09-05 11:31:33"}
info: Success! GET {"timestamp":"2022-09-05 11:31:33"}
info: Success! GET {"timestamp":"2022-09-05 11:34:01"}
info: Success! GET {"timestamp":"2022-09-05 11:34:01"}
info: Success! GET {"timestamp":"2022-09-05 11:34:05"}
info: Success! GET {"timestamp":"2022-09-05 11:34:05"}
info: Success! GET {"timestamp":"2022-09-05 11:35:53"}
info: Success! GET {"timestamp":"2022-09-05 11:35:53"}
info: Success! GET {"timestamp":"2022-09-05 11:36:09"}
info: Success! GET {"timestamp":"2022-09-05 11:36:09"}
info: Success! GET {"timestamp":"2022-09-05 11:36:25"}
info: Success! GET {"timestamp":"2022-09-05 11:36:27"}
info: Success! GET {"timestamp":"2022-09-05 11:36:28"}
info: Success! GET {"timestamp":"2022-09-05 11:36:29"}
info: Success! GET {"timestamp":"2022-09-05 11:37:53"}
info: Success! GET {"timestamp":"2022-09-05 11:37:53"}
info: Success! GET {"timestamp":"2022-09-05 11:38:45"}
info: Success! GET {"timestamp":"2022-09-05 11:38:45"}
info: Success! GET {"timestamp":"2022-09-05 11:48:21"}
info: Success! GET {"timestamp":"2022-09-05 11:48:21"}
info: Success! GET {"timestamp":"2022-09-05 11:48:21"}
info: Success! GET {"timestamp":"2022-09-05 11:48:22"}
info: Success! GET {"timestamp":"2022-09-05 11:50:07"}
info: Success! GET {"timestamp":"2022-09-05 11:50:07"}
info: Success! GET {"timestamp":"2022-09-05 11:50:08"}
info: Success! GET {"timestamp":"2022-09-05 11:50:08"}
info: Success! GET {"timestamp":"2022-09-05 11:51:06"}
info: Success! GET {"timestamp":"2022-09-05 11:51:06"}
info: Success! GET {"timestamp":"2022-09-05 12:02:14"}
info: Success! GET {"timestamp":"2022-09-05 12:02:15"}
info: Success! GET {"timestamp":"2022-09-05 12:02:26"}
info: Success! GET {"timestamp":"2022-09-05 12:02:40"}
info: Success! GET {"timestamp":"2022-09-05 12:02:44"}
